Precio,Habitaciones,Piso,Barrio
571942,1,19,7
265609,1,9,13
954192,1,3,4
776210,2,15,44
310888,4,1,48
71464,5,20,10
156149,2,3,25
618745,4,15,46
933648,4,6,21
701845,4,7,27
107135,4,8,48
242039,5,5,33
117754,5,7,18
609687,3,20,43
752327,2,13,10
150865,1,19,1
615745,2,5,20
117057,1,2,18
626833,2,4,20
894100,2,17,12
94467,2,17,50
861182,3,18,25
30654,4,6,41
686845,1,7,8
906085,3,4,12
626412,1,5,26
538922,4,7,3
919088,3,13,26
439245,1,8,9
870884,4,11,28
999223,3,11,20
593894,5,19,19
182818,2,4,21
238929,5,1,7
467971,1,7,36
194267,3,6,14
266566,3,9,17
596514,5,9,48
393755,3,10,5
751031,3,9,30
115473,2,1,11
514729,5,8,11
599673,1,12,44
529255,3,15,45
896322,2,4,44
821436,2,8,16
680277,4,3,38
775138,2,16,19
667460,1,17,40
260325,5,2,4
777536,2,4,33
95322,1,7,5
384459,2,6,18
850144,1,16,26
258628,1,20,1
434515,2,4,13
154142,5,3,38
956172,2,20,12
908068,4,19,39
722460,5,8,9
516438,2,20,44
572873,3,4,33
541635,2,10,19
287609,1,19,25
426417,1,7,24
270241,1,16,35
119600,2,3,33
558868,5,10,17
747215,3,7,34
203157,5,9,47
38991,1,20,38
930276,4,13,40
92438,4,20,41
830406,4,20,38
251642,4,3,2
451914,1,8,33
722306,2,19,23
952884,1,6,47
964080,2,12,15
752187,1,12,5
616980,4,10,3
439189,5,9,45
190792,5,13,34
810999,3,3,11
656607,2,11,31
333854,3,3,45
326809,2,20,18
130765,5,18,28
37275,3,19,6
504541,3,17,20
396324,2,20,9
867112,2,3,21
483345,3,15,33
332026,4,7,9
580303,5,8,24
629604,1,14,30
733657,2,11,16
219097,4,11,25
275705,4,9,15
783188,5,18,11
517460,2,13,16
515265,2,1,19
955796,4,13,26
164022,3,18,5
233885,4,1,21
76487,5,8,29
992799,5,12,48
440258,1,4,19
313320,3,9,36
47026,4,6,35
447249,5,1,35
736690,2,4,32
711646,5,2,24
472100,2,18,1
668093,1,2,5
329339,3,2,13
580726,3,4,31
645027,4,10,4
648766,5,17,13
767106,5,4,38
419501,5,5,26
97960,5,3,29
266429,5,10,5
113546,3,7,17
472180,1,5,2
381573,2,9,21
305199,2,20,39
603752,3,4,47
443843,3,11,19
608610,3,8,47
644350,4,15,47
668626,4,6,45
177815,2,19,29
405394,4,12,35
555367,5,9,17
512036,1,18,16
736573,3,2,3
922674,3,1,24
878111,5,17,48
500391,1,19,19
576501,2,6,48
504571,5,3,4
294037,3,18,22
61696,2,11,32
23118,1,7,39
675513,5,15,34
364163,5,11,42
581607,3,1,9
725116,4,11,34
283505,2,9,2
844281,5,1,11
990734,1,1,44
625710,3,2,29
465773,5,15,43
508061,1,18,25
810516,1,9,25
886881,3,13,5
169673,1,7,32
232894,1,20,38
249988,3,9,3
523098,3,20,27
443199,1,7,35
853501,5,17,31
355223,2,2,31
476276,2,3,17
478603,5,12,43
631193,5,20,6
594972,4,12,38
768188,1,11,47
463517,1,7,8
412133,1,5,40
282569,1,10,40
629207,4,11,14
759376,4,15,33
140293,2,3,31
111230,4,3,9
524399,4,14,39
437559,1,1,23
133942,2,16,41
685635,2,10,4
285421,4,18,49
230332,2,12,48
270515,3,20,25
103307,5,16,19
841169,4,19,1
303277,5,15,20
104233,1,8,6
555632,5,20,15
326135,3,1,7
213041,1,3,6
337207,2,3,7
680783,1,5,22
53975,2,6,42
530037,3,15,10
693502,1,10,37
564494,2,20,19
639352,4,17,9
836052,1,1,25
61074,3,4,27
804046,1,15,19
674543,4,6,27
77952,5,2,34
614255,3,15,23
821911,5,14,1
307177,3,3,16
609668,5,17,30
921496,4,9,34
464265,3,5,28
192471,1,18,17
689416,2,12,29
650499,4,3,9
957926,5,18,19
481022,4,1,34
536027,3,7,17
298233,2,16,22
905215,1,13,13
898997,5,11,41
78927,4,4,3
987148,2,20,4
949313,4,10,32
148317,2,2,49
534923,3,16,8
76725,1,1,14
710206,3,15,30
207203,3,8,12
326012,1,16,47
188770,4,1,22
416233,4,4,32
788062,4,12,26
103709,5,18,3
951525,1,8,50
488280,3,14,44
908262,1,3,12
51449,1,16,9
20511,3,10,30
575524,2,18,2
212151,1,1,5
258525,5,20,10
940275,1,5,29
395967,2,9,19
314803,5,11,34
236364,3,18,49
144860,3,12,8
87563,4,6,39
942527,1,11,41
148563,3,16,10
548437,3,14,6
75788,1,9,22
531575,5,19,30
734801,3,18,8
128952,2,12,43
649034,2,4,23
441123,5,15,18
529696,4,16,11
602839,4,4,4
871125,5,2,35
91286,1,4,32
239358,5,10,20
420835,1,6,16
961804,4,6,11
938871,1,17,39
84145,1,13,2
26374,4,3,30
759465,1,7,25
675242,2,20,6
165552,4,18,19
359648,4,15,48
769901,1,7,39
844080,5,17,26
986532,4,13,10
490819,2,1,19
248221,2,3,32
908746,2,1,2
781037,4,17,8
900171,2,16,19
201314,3,16,25
864574,1,4,17
411066,4,10,29
850088,5,15,36
721026,5,17,24
124180,4,20,12
303480,4,16,30
402781,1,2,23
67073,1,2,41
717467,4,8,35
425957,4,4,36
778632,4,12,23
56594,1,13,4
438050,4,6,21
22311,1,13,47
93001,3,6,41
309536,1,17,24
493647,3,13,24
66778,4,18,3
542845,2,17,39
235812,4,15,9
781180,1,13,10
583300,1,14,3
751592,2,11,42
437622,2,19,13
508932,1,2,44
566977,2,7,26
380046,3,9,46
226975,2,19,18
769589,3,18,24
353149,2,20,20
320054,4,15,2
858815,1,11,36
902500,5,4,45
519682,1,7,6
444391,5,11,18
822206,4,8,5
75183,3,19,38
755688,1,14,29
108762,1,14,50
969569,5,10,27
233462,4,4,31
449626,1,11,37
589379,4,20,33
329342,4,18,20
419327,3,17,32
729070,4,15,41
391773,5,10,1
312868,2,3,28
711846,5,5,9
454651,4,8,22
276638,3,17,25
187557,1,2,21
537262,1,3,20
156155,2,19,2
930173,5,4,30
744778,5,9,21
323770,4,3,9
294536,5,15,46
418344,2,15,33
531138,2,20,2
655457,2,13,9
88904,1,6,39
32793,1,11,24
942402,4,12,47
860964,5,7,20
731279,4,15,36
57135,4,8,22
549881,3,20,43
490678,5,5,6
879806,4,11,36
62807,1,16,16
148860,3,19,9
189841,5,17,48
136208,5,16,42
493914,4,13,23
653809,1,3,27
380647,5,10,6
635043,5,3,26
238783,4,13,8
445983,3,1,36
707580,5,6,17
740119,4,5,12
397505,4,12,43
388156,5,7,27
109012,1,13,49
375223,4,12,21
179408,1,13,38
185810,3,3,46
875706,5,1,18
626718,3,14,40
396870,2,11,1
498692,5,12,46
667988,2,9,45
252725,1,9,36
27086,4,18,26
233835,3,14,34
842518,2,6,3
848131,5,4,38
307971,2,13,46
696834,1,19,1
297043,1,5,49
62774,4,10,20
183812,3,20,5
239136,1,4,22
464852,2,6,34
469215,2,11,38
975329,5,13,22
199081,5,13,47
468269,5,18,48
599928,4,9,15
137581,5,7,36
706944,5,5,23
632938,1,9,10
773650,3,16,4
813535,2,2,25
576101,5,9,5
47065,2,7,42
69215,1,12,49
509755,1,20,13
541344,5,9,1
780559,5,14,17
787295,1,1,25
435165,2,13,1
336801,2,12,26
984899,5,3,20
828952,4,11,6
423939,3,9,31
262458,2,4,47
789080,3,5,22
811967,1,5,43
954651,4,14,19
617586,2,13,30
491420,3,19,47
825998,4,7,21
557927,2,6,24
125509,2,6,44
872923,3,1,31
703751,1,10,25
228273,2,10,5
791016,4,1,17
863288,4,1,2
516879,5,2,16
724501,3,2,18
152771,3,11,31
356896,5,19,5
936344,2,15,40
699849,1,3,25
499677,1,7,3
377849,2,11,8
705308,1,16,32
664796,5,13,40
66562,5,10,18
81605,5,6,7
242059,3,3,32
402137,1,19,31
634654,5,6,10
921122,1,17,34
955720,4,7,32
368924,1,4,50
350848,3,20,36
903960,2,17,36
580295,5,12,2
44451,2,4,27
280135,1,18,45
38114,5,11,29
137707,5,17,13
532014,3,7,5
490886,3,14,35
891295,1,18,13
427839,2,17,39
315987,2,7,4
55319,4,12,11
518011,2,17,16
533137,2,17,12
692893,3,1,48
317259,1,13,16
328207,2,9,26
516937,1,17,38
773974,4,2,40
305564,3,11,24
52148,5,11,40
251665,3,3,41
588726,5,2,11
729286,4,9,4
957337,4,4,22
423941,4,4,45
800096,3,12,13
444331,3,5,1
707421,3,4,10
672747,2,19,13
855728,1,9,5
226737,1,11,20
301939,5,8,40
387963,5,4,39
443285,5,3,4
100396,5,16,14
386571,3,15,41
72120,3,9,26
36502,4,11,34
186331,1,1,21
184523,4,8,34
989140,2,9,40
407189,1,9,26
892483,5,6,5
873324,2,12,50
742157,1,12,19
534646,3,14,25
667965,4,3,1
570961,3,7,42
411529,5,14,35
402731,3,8,2
197517,3,20,30
476196,5,1,49
811162,2,2,39
290193,5,16,15
69685,3,7,28
47327,1,4,44
592665,4,6,14
424545,5,4,45
66000,2,6,6
277816,3,19,35
29337,5,18,24
777590,5,19,17
183735,1,2,19
172728,5,14,21
725769,5,13,32
103743,5,10,22
901124,4,14,11
80789,3,3,37
849867,5,2,33
940775,2,14,1
254480,1,11,1
899913,2,2,28
956651,3,16,32
790368,2,2,50
990737,4,9,17
64390,1,2,4
643329,2,3,6
146341,1,12,21
644039,5,14,10
705234,3,16,41
134003,4,7,8
260911,3,11,23
465984,4,3,44
487990,3,4,7
565260,4,20,44
55373,2,3,11
385215,2,1,28
900477,5,18,28
435141,5,16,1
798359,4,12,23
320386,3,2,47
427716,5,11,31
661321,5,2,31
438324,2,13,45
119214,2,16,46
144520,5,20,14
966287,2,13,47
169953,5,16,12
850236,4,14,25
355933,4,15,14
728648,1,4,41
264597,2,7,46
991739,3,3,15
838896,1,14,11
408088,1,5,37
79443,3,2,50
245920,4,9,49
98484,5,18,43
601987,4,18,6
236009,5,13,33
758790,4,4,50
447002,3,11,3
976748,5,5,4
754848,4,19,19
476221,4,8,27
512541,2,15,49
420476,1,3,15
578531,5,2,29
673439,4,8,6
415988,3,1,38
520205,5,8,17
376285,4,15,11
965829,4,16,28
900264,2,9,42
103450,5,14,19
320996,3,10,26
498677,2,9,30
416114,1,6,3
636691,5,12,46
302001,1,1,36
657753,2,18,23
226664,4,17,1
711560,2,14,36
919919,3,6,2
610297,2,5,22
359388,1,11,3
239662,1,9,26
755569,4,11,18
712043,3,11,7
310365,4,17,4
161130,1,6,46
78450,1,15,2
535855,2,1,24
259309,5,4,46
277268,3,17,48
601080,2,2,30
166538,1,17,8
561820,4,16,4
651611,1,13,45
271438,3,8,24
20539,5,12,39
796330,1,10,26
34233,3,10,10
622337,2,18,40
344514,1,16,50
151980,1,15,4
314650,3,10,10
80921,2,2,14
44870,1,18,4
720611,1,18,12
58617,3,9,24
965428,1,5,34
315873,2,7,16
824686,5,5,10
630272,2,11,25
925695,3,3,16
189721,5,16,9
858989,4,14,23
589131,2,14,50
352067,3,9,13
270206,2,6,37
353575,1,5,49
780666,5,2,40
263343,4,14,48
490739,1,2,4
840270,5,7,8
403515,4,16,23
884310,2,19,6
989780,2,15,45
904121,1,17,17
197487,2,20,37
243634,3,20,33
507181,3,9,7
140035,5,9,50
121863,2,19,40
40020,2,9,7
674946,1,13,48
873324,4,5,41
646286,1,16,42
804591,4,6,30
260275,1,5,17
974951,5,14,26
541246,2,14,32
266498,3,7,34
467464,4,10,35
594471,2,18,16
707134,1,16,10
147959,1,2,29
855082,1,10,8
818670,3,3,8
272071,3,2,48
465979,1,15,35
850096,1,19,18
366517,1,8,21
789496,5,9,33
477407,3,5,30
437521,5,19,16
464956,2,7,1
693246,3,7,5
535749,5,20,32
485135,3,5,9
698235,3,2,9
689610,2,14,27
715026,2,3,36
449050,4,11,35
453263,3,1,23
352833,3,8,3
197686,2,14,17
482878,5,1,8
116241,4,12,18
623279,4,6,11
327011,2,5,13
701845,5,8,10
791659,1,20,38
154837,2,10,19
985503,4,14,26
954464,1,12,8
171590,2,14,42
625645,4,5,20
331534,1,14,30
921391,2,11,15
769293,1,17,50
478220,2,13,50
390544,1,8,2
491934,1,16,8
601702,1,11,12
335976,5,2,46
997991,5,19,39
711598,4,17,12
81251,5,20,40
312036,5,4,13
293921,5,4,18
720788,4,15,15
96369,4,4,23
47105,1,10,10
232544,5,14,20
845747,1,15,2
938088,3,14,21
53740,2,2,16
537936,1,7,41
226166,1,2,16
176060,4,17,37
352207,1,10,22
269654,1,2,40
606242,4,2,34
55718,2,9,34
910615,5,7,40
960009,4,6,38
790629,4,5,17
731462,1,17,30
502059,1,10,20
183918,2,6,14
459550,1,12,48
774125,3,6,43
277960,5,13,30
879699,4,11,46
97583,4,16,27
703105,5,6,41
354046,4,13,20
81509,3,10,36
631476,5,7,42
930647,5,13,28
173170,3,4,38
769495,4,13,42
630186,2,1,34
612020,2,12,47
969314,2,3,4
71436,4,10,40
834771,1,19,36
468693,5,16,46
513508,4,6,33
359710,5,17,19
767862,5,3,22
75941,3,10,25
969448,3,1,13
824094,2,11,47
20181,5,1,16
193660,2,13,50
797925,2,10,43
158647,5,14,47
211547,2,1,17
954866,3,1,45
757447,2,2,12
86055,1,1,13
575412,5,15,4
901730,5,9,38
307997,4,13,34
306984,4,3,27
338472,5,3,25
47450,1,13,9
983703,2,20,22
674520,5,13,29
335535,1,9,47
947346,1,5,31
914465,3,10,10
757882,3,5,49
390056,1,14,18
647879,4,11,32
320448,4,6,3
821057,1,6,18
712856,5,17,32
306552,4,7,38
290077,5,14,48
552870,5,16,10
330996,3,3,1
997098,5,7,42
232991,3,18,32
956134,5,9,29
122686,1,3,26
955546,5,7,1
227171,4,3,31
628431,5,12,32
389895,1,2,47
604911,3,1,8
319579,3,14,42
249889,2,9,35
167391,4,10,44
719168,3,8,35
979897,2,19,23
954292,5,9,39
648916,1,9,13
259382,1,18,16
846883,5,7,20
200887,4,5,28
150011,4,10,3
777031,5,13,40
149900,5,4,14
855849,4,8,5
57445,5,16,21
869487,5,5,47
646611,5,5,9
53549,5,6,28
641897,4,1,34
442991,1,5,33
983241,2,8,37
560985,4,14,12
917405,2,10,32
358257,3,20,9
174045,5,6,21
817380,3,13,2
291232,4,7,24
889833,5,3,33
474223,3,18,26
420931,4,13,43
433586,4,12,7
140381,5,19,16
347770,2,19,7
475256,3,17,43
232494,2,13,28
876303,3,6,37
356420,5,7,30
377124,1,7,8
954808,4,9,3
961294,3,16,19
67912,2,9,31
656008,3,1,11
357901,4,15,14
82860,4,19,5
478070,2,18,49
52492,4,1,8
270669,1,19,9
731575,2,12,6
992081,3,10,16
689204,4,15,48
391113,3,16,18
30718,2,20,46
529066,1,16,15
408631,3,9,14
139825,2,16,35
863443,2,15,32
818642,3,2,40
346930,5,9,42
356768,3,12,9
400539,3,19,30
830124,2,12,9
828959,1,6,48
61679,2,4,40
939045,4,8,14
565684,4,19,11
310871,5,2,29
312337,4,9,42
625311,5,11,43
616484,2,4,48
314313,1,8,26
56017,4,5,13
702014,4,4,34
643176,3,19,26
84414,3,18,45
913234,3,18,5
881125,1,18,1
865978,5,16,49
228221,3,20,26
68355,3,20,14
603192,2,9,33
66772,2,18,15
142932,1,3,1
312341,5,9,41
182825,1,15,16
507663,1,12,47
581552,3,10,11
680834,5,16,17
514589,2,12,9
205734,3,18,41
989455,4,3,41
508026,2,16,7
348677,1,6,31
764639,1,3,31
735231,1,8,28
832792,4,5,47
721903,3,11,5
134764,5,9,19
969701,4,15,22
287087,4,15,36
870088,5,15,36
603191,2,11,34
460131,5,5,14
343999,5,13,20
922050,1,9,15
229364,5,16,14
546136,2,5,35
644339,3,4,19
420505,2,14,16
739938,2,3,1
562095,2,19,12
471815,1,12,48
689033,2,7,31
958013,1,13,47
941230,2,15,4
26441,5,16,20
313262,5,8,34
509198,4,10,20
655458,1,5,27
394368,5,19,6
219988,3,5,45
712324,5,6,12
673207,3,9,14
380844,1,7,35
800684,5,15,6
557485,3,1,15
505978,3,4,44
440194,1,8,10
791723,5,15,46
380200,1,7,48
973416,5,1,36
234922,4,16,44
348665,2,9,10
814235,5,1,9
640061,4,2,3
312688,2,13,1
835516,5,8,25
223785,2,9,30
580882,2,18,26
754130,1,12,1
999143,4,10,14
247777,3,14,22
495914,2,2,34
375059,2,11,50
930814,1,16,50
224576,4,13,37
32925,2,12,35
416247,3,14,6
86454,2,14,4
991358,4,1,23
874490,1,16,40
306957,4,9,32
931585,4,18,42
421011,5,18,48
180455,5,6,8
582533,2,6,24
349696,3,18,33
309139,2,12,34
298890,2,16,38
248021,5,19,41
186456,2,9,13
116109,5,8,50
794532,4,2,33
189474,5,5,1
122209,2,20,26
354727,1,2,49
470575,3,12,10
846992,3,17,14
197750,2,10,14
280298,1,3,3
211697,2,15,28
801796,4,11,24
70862,2,9,42
743718,2,8,49
88263,5,19,37
52417,3,4,29
899001,4,7,10
582995,1,19,14
275967,4,13,24
745581,1,3,21
176510,2,8,5
990357,5,20,1
526979,5,16,16
890261,3,2,9
415249,1,13,7
630257,1,6,6
417051,1,12,3
293729,3,1,16
227343,2,18,8
846536,3,6,10
984872,5,6,11
618697,3,15,35
734476,3,13,25
191475,2,17,24
765043,5,7,44
71465,2,4,46
308482,3,2,46
179883,4,4,46
740500,1,12,27
805959,2,20,22
173530,3,1,42
973874,4,13,41
830915,4,16,37
425599,3,17,20
70192,1,6,42
557486,5,6,37
762617,5,10,37
299789,2,19,7
609731,4,11,40
728561,3,7,2
586376,3,7,11
882739,2,2,19
139824,1,9,23
687354,5,12,24
775353,1,6,22
775851,3,2,9
760314,2,16,37
50348,2,7,41
233000,5,6,38
607348,1,2,10
777281,4,19,6
824298,5,6,6
591449,4,11,6
735369,1,15,26
340309,5,20,3
372378,3,16,21
994047,2,9,10
379298,5,10,42
938141,4,16,12
212241,5,2,5
545967,3,15,27
293678,4,16,43
699106,1,10,25
558724,5,7,19
975226,3,20,3
777732,5,3,26
828327,3,17,31
398177,4,18,12
983965,2,17,26
272433,2,16,14
314432,4,15,8
751340,1,15,38
908469,4,7,28
20919,3,18,44
878263,4,9,3
264999,5,5,32
266964,5,2,25
307914,5,15,22
59095,5,5,38
721837,3,15,20
715319,4,1,15
159800,5,18,40
155467,2,9,11
402410,2,13,36
484162,4,15,3
524773,5,8,7
174419,1,9,39
960599,5,6,39
353906,3,11,22
675549,2,5,26
796941,2,18,49
276073,1,10,2
748553,2,2,22
508193,2,13,17
634528,5,15,24
161465,4,12,40
952356,3,1,20
137932,3,14,36
379441,5,17,30
775947,4,9,46
837856,3,8,45
330025,3,4,16
146106,3,3,29
259744,4,17,45
171014,4,4,36
879986,1,13,37
469986,2,5,22
737408,2,2,41
154419,4,2,31
477579,2,5,5
864535,2,11,21
749220,1,1,16
758012,5,1,17
57116,2,12,10
409260,3,7,19
568383,3,13,23
346159,5,17,1
80796,4,12,28
333590,2,17,21
523825,1,12,5
588300,4,10,23
395429,3,13,13
545309,5,8,50
887074,3,12,12
126408,3,13,26
483091,2,5,14
760494,2,2,20
403689,4,4,35
378575,5,3,20
582768,4,3,49
783640,2,6,5
315160,1,1,30
186637,5,19,44
314866,4,8,50
936164,5,1,26
474624,4,12,43
196864,1,14,22
990621,2,18,27
575039,4,4,29
84800,3,3,21
992185,4,12,4
750865,4,9,42
910458,1,13,23
159821,2,13,41
323007,1,7,26
300442,3,19,42
283524,2,11,40
536488,1,17,33
122053,1,5,15
159422,4,4,14
66611,2,6,47
497851,4,6,3
396254,4,9,7
914903,5,9,43
630249,2,8,42
152705,2,17,45
122515,4,12,40
853934,3,12,39
508475,1,19,33
682804,4,12,8
608097,2,15,10
862937,4,18,47
369770,4,6,21
128284,2,3,30
584571,2,3,46
252705,5,2,21
66523,1,6,10
762331,3,7,30
762081,5,5,44
506155,4,19,25
847975,4,7,20
958352,1,5,5
998871,3,3,13
837051,5,6,28
88195,3,14,19
977433,1,10,5
980374,4,20,43
862161,4,10,9
847668,3,13,44
148441,4,13,29
825976,4,19,49
632905,2,18,28
268558,3,6,29
803554,1,15,3
771133,4,20,13
300354,2,17,19
230804,4,8,5
366390,4,8,31
205418,1,19,46
796407,3,2,42
238848,4,2,43
998317,3,13,34
732516,5,12,27
195078,4,12,17
153534,3,20,14
858362,4,10,30
640402,2,19,28
427428,3,8,1
994605,2,4,49
346948,3,4,43
87960,2,4,30
692428,5,14,32
908292,1,6,38
194463,1,14,25
397714,5,10,21
459506,3,20,10
947998,3,17,3
65058,2,12,16
323257,2,18,25
723747,2,6,10
515780,3,12,26
207583,5,18,29
453772,3,20,39
545502,5,4,45
851317,3,8,38
717183,5,12,5
992023,1,8,47
413639,5,8,25
152933,4,16,44
759441,5,19,36
128097,2,13,29
760828,3,5,17
116863,2,19,34
727844,4,2,28
559501,2,12,41
441707,4,20,36
268197,1,12,46
570451,3,10,15
618217,3,9,47
288449,5,15,6
952140,2,9,44
687839,1,18,42
903518,5,1,11
293042,2,20,28
860083,2,17,5
137525,3,19,31
993063,4,3,43
857076,2,3,4
386166,4,11,2
336994,1,8,25
526035,5,4,47
745634,1,4,49
190209,1,19,34
686404,4,15,37
472715,4,15,2
676391,2,16,12
708459,3,19,43
520545,1,10,44
406022,2,7,27
241866,5,9,24
518817,4,14,47
141939,2,7,21
759308,3,13,39
225359,3,18,24
130797,4,8,21
174992,2,9,11
818173,2,14,29
728512,2,17,27
397840,1,16,48
397741,1,6,45
357839,1,15,6
513535,4,9,12
251220,2,20,22
961700,1,6,49
407442,3,2,2
227341,4,11,43
296222,3,8,1
667256,2,1,39
658570,3,8,11
321028,5,17,38
661991,4,6,18
971221,3,7,30
784675,4,18,8
178054,3,18,2
360840,1,16,35
309725,5,5,3
621542,2,14,24
361559,5,2,41
137039,2,14,45
168321,4,10,31
254579,3,14,2
410826,1,8,42
753924,4,2,16
22764,3,14,19
891538,4,19,24
660137,4,15,5
217597,4,19,17
441044,1,8,26
566755,2,13,27
798348,3,13,20
672226,3,19,11
119628,3,7,8
534254,1,17,31
879186,2,6,8
553069,1,14,30
635225,3,18,28
697333,1,8,31
492594,1,9,10
304626,2,1,6
568700,3,18,48
326400,1,8,50
642785,2,5,21
731751,4,14,10
668707,2,16,15
777683,3,16,46
833083,1,9,15
157619,3,9,29
788544,3,8,7
488754,1,18,13
296237,3,13,8
304293,4,10,12
596211,4,14,41
405451,4,14,31
898889,3,2,23
628064,5,3,18
975342,2,8,11
120207,4,18,28
994820,2,18,11
467004,1,7,42
229322,2,17,25
211993,5,1,23
162255,1,12,11
930584,1,8,16
612245,4,16,27
560420,3,4,16
956412,4,1,9
864078,4,18,49
163176,1,20,22
367462,2,20,13
491696,5,11,37
219217,2,19,22
482950,4,10,32
892494,4,5,13
891930,2,9,14
298434,4,8,3
995604,2,2,10
769457,2,17,26
988543,5,18,50
58869,1,15,45
839039,2,17,19
625878,4,17,21
361829,3,15,25
113142,1,8,42
95254,4,5,2
188748,5,16,18
184008,5,6,45
436798,5,17,10
633044,5,6,4
863210,5,15,48
122340,3,9,18
95029,1,17,10
603235,2,17,7
967846,1,13,44
689494,1,8,32
796950,2,19,36
272369,5,15,39
735768,2,5,11
383008,2,8,39
951398,1,2,10
741607,5,4,17
918941,3,17,39
483520,3,3,27
201711,4,10,9
260498,2,5,2
239696,2,15,41
927479,1,8,49
691483,3,4,7
843919,1,10,23
707644,3,11,28
990469,3,10,19
888101,3,11,32
365618,3,10,5
368176,1,7,11
857714,5,2,29
963230,4,10,5
791729,2,20,41
33251,1,4,2
343676,5,14,19
34784,1,2,30
587826,3,13,24
285534,2,20,2
196856,4,14,33
137454,5,5,18
610022,1,12,49
893786,4,12,44
275748,3,14,46
350893,1,2,48
186480,1,20,43
526253,2,19,45
802592,3,3,49
510866,3,17,26
574655,1,19,7
977505,1,1,32
201075,2,19,46
992766,1,2,26
232603,1,2,27
450890,5,2,15
447450,2,7,3
466245,4,14,17
998022,4,17,2
208191,3,19,17
851038,3,2,34
426551,1,14,22
49121,3,11,17
469762,5,4,5
839141,1,18,16
624052,5,18,43
796542,2,14,24
297832,3,7,5
258558,1,19,18
277233,5,5,22
965479,4,13,47
266853,5,16,10
761800,3,18,43
126500,1,9,29
66914,4,6,19
508651,4,6,42
653371,1,18,28
234940,4,17,8
363719,3,14,28
162867,5,6,11
704110,4,5,29
811735,5,5,17
947152,3,12,50
774827,1,3,21
90274,4,12,28
353246,3,19,19
755942,5,15,41
293657,1,14,3
481982,2,7,14
711753,5,20,11
948982,1,15,31
25650,5,3,47
368603,2,18,2
116213,4,8,16
511181,1,5,13
559697,1,16,11
622593,5,12,29
415307,4,1,45
676107,2,20,50
620252,3,12,38
252179,5,14,42
545244,1,16,36
781904,2,15,41
462269,3,13,32
508405,3,1,38
658064,4,1,12
376183,2,15,36
726096,3,11,49
629027,2,14,17
433824,5,19,44
280955,5,12,2
924393,2,6,34
567342,3,2,48
254992,5,6,10
145665,2,7,18
236430,5,6,18
341461,1,12,30
679625,5,8,27
410455,3,6,6
908379,3,20,2
597717,5,7,29
337831,1,18,3
182372,5,1,13
54666,5,19,44
89162,5,19,33
145195,1,6,9
419238,2,13,39
291441,3,3,12
837976,5,12,17
428206,5,3,48
826187,3,6,28
406447,4,14,16
620866,1,8,19
371476,3,1,35
578522,3,15,41
514609,5,18,8
277361,2,8,40
621230,5,10,47
444123,1,20,3
339137,2,20,38
573311,2,18,2
40537,3,17,44
625315,2,5,4
121110,3,9,41
101115,2,16,4
487790,1,15,34
172844,1,2,12
921058,2,12,47
129560,2,19,14
347599,1,6,11
211766,4,8,11
743085,2,3,8
450619,3,6,30
177178,1,17,22
721508,5,13,13
316828,1,12,22
364535,5,17,26
742281,1,18,34
850496,3,15,2
662158,3,11,44
658635,5,10,16
906907,4,14,9
296241,2,7,1
49068,1,2,36
55811,3,14,16
900887,2,19,44
920469,1,16,15
614111,5,7,35
422427,2,8,4
323979,5,1,33
891708,4,15,49
811353,4,4,46
287643,4,7,16
310253,4,18,32
271149,3,7,50
212250,3,1,35
712445,5,13,46
102416,3,6,3
675764,1,2,12
294809,3,6,4
819425,3,19,47
272849,3,5,37
218873,2,8,13
216131,1,15,5
316159,1,12,37
39885,5,14,41
288730,1,12,1
157207,2,9,32
405585,4,19,27
921151,4,17,37
924840,2,12,4
901135,2,14,1
989214,4,1,3
955706,1,7,25
558902,1,8,16
679265,3,16,8
120728,5,6,5
675758,4,9,3
907832,1,13,8
398981,1,5,7
941952,4,16,9
387173,5,8,18
423570,1,19,7
436198,2,16,14
432417,3,12,10
669394,5,4,48
26950,3,19,43
252142,1,7,44
464762,3,19,2
60644,4,20,5
49938,3,8,42
70740,1,17,39
838460,5,18,1
229917,3,4,2
388588,3,7,29
153626,5,12,24
875827,3,8,12
480976,1,9,43
985075,5,1,34
822654,5,9,3
853829,4,9,32
553482,5,17,22
413408,1,11,24
81175,4,14,22
400376,4,4,21
443818,4,2,21
969081,5,14,39
815552,1,13,5
821700,5,18,21
893287,4,6,3
721889,4,5,26
938617,5,20,3
274647,4,9,50
828726,1,14,40
635535,2,3,21
344620,3,12,5
744714,2,14,22
187739,2,3,5
880635,2,3,29
540386,2,17,49
496786,3,14,8
838213,1,19,37
761141,3,10,25
819320,4,13,10
868769,4,4,7
695797,1,19,26
103349,1,7,37
959153,2,1,6
795513,2,14,5
148202,2,17,24
786341,2,15,37
820197,5,13,12
582775,1,4,4
88596,2,15,18
466298,4,4,48
455686,4,6,16
783113,1,13,42
121821,4,15,26
55563,1,19,43
804162,4,17,32
640142,3,5,25
570266,3,17,41
80828,5,4,18
205873,3,20,42
427643,5,4,37
919486,3,7,36
524890,1,14,13
643876,5,9,4
80405,5,10,12
139632,2,12,4
339214,3,12,8
245330,4,11,10
455309,2,3,29
91270,3,14,37
229197,5,5,33
470209,2,5,35
774994,4,10,28
30560,2,14,19
488403,2,8,5
115961,1,13,22
706101,3,7,49
883572,4,12,38
